sequencing_ID;lab_ID;SR_sample_accession;SR_lane_accession;LR_sample_accession;LR_run_accession;ST;HC0;HC900_ceBG;HC2000_super_lineage;lineage;BAPS_level1;BAPS_level2;qc;included;serotype_lab;country_of_isolation;year_of_isolation;source;institute;travel_origin;city_Orphanage_Ethiopia;remarks;AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN;BETA-LACTAM;CEPHALOSPORIN;CHLORAMPHENICOL;GENTAMICIN;GENTAMICIN/KANAMYCIN/TOBRAMYCIN;KANAMYCIN;MACROLIDE;MACROLIDE-AZI;QUATERNARY AMMONIUM;QUINOLONE;QUINOLONE/TRICLOSAN;RIFAMYCIN;STREPTOMYCIN;SULFONAMIDE;TETRACYCLINE;TRIMETHOPRIM;aac(3)-IId;aac(3)-IIe;aac(3)-IIg;aac(6')-IIc;aac(6')-Ib-cr5;aadA1;aadA2;ant(2'')-Ia;aph(3'')-Ib;aph(3')-Ia;aph(6)-Id;arr;blaCARB-4;blaCTX-M;blaCTX-M-15;blaOXA;blaOXA-1;blaOXA-10;blaPSE;blaSCO;blaSCO-1;blaSHV;blaSHV-12;blaTEM;blaTEM-1;catA1;catA2;catB3;cmlA5;dfrA1;dfrA12;dfrA14;dfrA15;dfrA19;dfrA23;dfrA5;dfrA7;ere(A);floR;gyrA_S83F;mph(A);mph(E);msr(E);qacE;qacEdelta1;qacL;qnrA;qnrA1;qnrB;qnrB1;qnrB2;qnrS1;sul1;sul2;tet(A);tet(D);Col(BS512)_1;Col156_1;Col440II_1;Col440I_1;Col8282_1;ColRNAI_1;IncA/C2_1;IncFIA(HI1)_1_HI1;IncFIB(pHCM2)_1_pHCM2;IncFII(S)_1;IncFII(p96A)_1_p96A;IncFII(pRSB107)_1_pRSB107;IncHI1A(CIT)_1_pNDM-CIT;IncHI1B(CIT)_1_pNDM-CIT;IncHI1B(R27)_1_R27;IncHI2A_1;IncHI2_1;IncI1_1_Alpha;IncL/M(pMU407)_1_pMU407;IncN_1;IncQ1_1;IncX4_1;IncX4_2;IncY_1;p0111_1
32640_1_324;H0411002193;ERS3779187;ERR9516337;NA;NA;307511;307511;71517;141;NA;NA;NA;pass;yes;Concord;NA;NA;NA;DTU Denmark;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRS4430813;307474;SRS4430813;SRR8658251;NA;NA;172890;172890;71517;141;NA;NA;NA;pass;yes;NA;UK;2016;human;UKHSA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRS3803768;408827;SRS3803768;SRR7879623;NA;NA;144089;144089;71517;141;NA;NA;NA;fail;yes;NA;UK;2017;human;UKHSA;NA;NA;failed mapping based QC but passed Enterobase QC;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRS2242148;361771;SRS2242148;SRR5632161;NA;NA;73248;73248;71517;141;NA;NA;NA;pass;yes;NA;UK;2017;human;UKHSA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRS2214459;346562;SRS2214459;SRR5583199;NA;NA;71517;71517;71517;141;NA;NA;NA;pass;yes;NA;UK;2017;human;UKHSA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRS900904;69711;SRS900904;SRR1963515;NA;NA;25671;25671;709;709;NA;NA;NA;pass;no;NA;UK;2014;human;UKHSA;NA;NA;serovar Litchfield according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRS738526;H121840592;SRS738526;SRR1643163;NA;NA;20587;20587;14679;141;NA;NA;NA;pass;no;NA;UK;2014;human;UKHSA;NA;NA;serovar Irumu according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR8882088;PNUSAS071483;SRS4610822�;SRR8882088;NA;NA;178003;178003;177997;177997;NA;NA;NA;pass;yes;NA;USA;2019;human;CDC;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR8899204;PNUSAS072600;SRS4625224�;SRR8899204;NA;NA;314057;178003;177997;177997;NA;NA;NA;pass;yes;NA;USA;2019;human;CDC;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR8926753;PNUSAS071778;SRS4647042�;SRR8926753;NA;NA;178003;178003;177997;177997;NA;NA;NA;pass;yes;NA;USA;2019;human;CDC;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR9029126;PNUSAS074578;SRS4736051�;SRR9029126;NA;NA;178003;178003;177997;177997;NA;NA;NA;pass;yes;NA;USA;2019;human;CDC;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR9040362;PNUSAS074536;SRS4746384�;SRR9040362;NA;NA;216503;216503;177997;177997;NA;NA;NA;pass;yes;NA;USA;2019;environment;CDC;NA;NA;environmental/other/food;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR9106301;PNUSAS075192;SRS4803679�;SRR9106301;NA;NA;314061;178003;177997;177997;NA;NA;NA;pass;yes;NA;USA;2019;environment;CDC;NA;NA;environmental/other;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR9166904;PNUSAS077182;SRS4852599�;SRR9166904;NA;NA;314058;314058;177997;177997;NA;NA;NA;pass;yes;NA;USA;2019;human;CDC;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR9283172;PNUSAS076569;SRS4953099�;SRR9283172;NA;NA;314059;314059;177997;177997;NA;NA;NA;pass;yes;NA;USA;2019;human;CDC;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR9283178;PNUSAS076568;SRS4953105�;SRR9283178;NA;NA;178003;178003;177997;177997;NA;NA;NA;pass;yes;NA;USA;2019;human;CDC;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR9841208;PNUSAS074693;SRS5161260�;SRR9841208;NA;NA;314060;178003;177997;177997;NA;NA;NA;pass;yes;NA;USA;2019;human;CDC;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR9921257;PNUSAS087700;SRS5230059�;SRR9921257;NA;NA;314055;314055;177997;177997;NA;NA;NA;fail;no;NA;USA;2019;human;CDC;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR10228054;PNUSAS105126;SRS5475531�;SRR10228054;NA;NA;314056;178003;177997;177997;NA;NA;NA;pass;yes;NA;USA;2019;human;CDC;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FD01846494;NA;ERS3943595�;ERR3635380;NA;NA;NA;NA;NA;NA;NA;NA;NA;pass;no;Concord;Ethiopia;NA;human;Jimma University;Ethiopia;NA;serovar Enteritidis according to seqSero2 ;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FD01848717;NA;ERS3945008�;ERR3636806;NA;NA;NA;NA;NA;NA;NA;NA;NA;fail;no;Concord;Ethiopia;NA;human;Jimma University;Ethiopia;NA;serovar Pomona according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FD01848718;GR868;ERS3945009�;ERR3636807;NA;NA;NA;NA;NA;NA;NA;NA;NA;pass;no;28:-:-;Ethiopia;2006;blood;Jimma University;Ethiopia;Addis Ababa;Serovar Pomona according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FD01848723;NA;ERS3945011�;ERR3636809;NA;NA;NA;NA;NA;NA;NA;NA;NA;pass;no;Concord;Ethiopia;NA;human;Jimma University;Ethiopia;NA;serovar Infantis according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FD01848724;NA;ERS3945012�;ERR3636810;NA;NA;211538;211538;7922;750;NA;NA;NA;fail;no;Concord;Ethiopia;NA;human;Jimma University;Ethiopia;NA;NA;0;2;2;2;1;0;0;0;0;2;0;0;1;3;2;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;99.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0
FD01848731;NA;ERS3945017�;ERR3636815;NA;NA;NA;NA;NA;NA;NA;NA;NA;pass;no;Concord;Ethiopia;NA;human;Jimma University;Ethiopia;NA;serovar Infantis according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FD01848740;NA;ERS3945023�;ERR3636821;NA;NA;211536;211536;7922;750;NA;NA;NA;fail;no;Concord;Ethiopia;NA;human;Jimma University;NA;NA;NA;0;1;1;1;1;1;0;1;0;1;1;0;1;2;2;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;100;0
FD01848747;NA;ERS3945026;ERR3636824;NA;NA;NA;NA;NA;NA;NA;NA;NA;pass;no;Concord;Ethiopia;NA;human;Jimma University;NA;NA;serovar Haifa according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FD01848756;NA;ERS3945030�;ERR3636829;NA;NA;211533;211533;7922;750;NA;NA;NA;fail;no;Concord;Ethiopia;NA;human;Jimma University;NA;NA;NA;0;2;2;2;1;0;0;0;0;2;0;0;1;3;2;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0
FD01848765;NA;ERS3945033�;ERR3636832;NA;NA;211763;211763;7922;750;NA;NA;NA;fail;no;Concord;Ethiopia;NA;human;Jimma University;NA;NA;NA;0;2;2;2;1;0;0;0;0;2;0;0;1;3;2;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0
FD01848771;NA;ERS3945034�;ERR3636833;NA;NA;211765;211765;7922;750;NA;NA;NA;fail;no;Concord;Ethiopia;NA;human;Jimma University;NA;NA;NA;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;100;0;0;97.37;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FD01848789;NA;ERS3945042�;ERR3636841;NA;NA;NA;NA;NA;NA;NA;NA;NA;pass;no;Concord;Ethiopia;NA;human;Jimma University;NA;NA;serovar Butantan according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FD01872733;NA;ERS3946433�;ERR3638218;NA;NA;NA;NA;NA;NA;NA;NA;NA;fail;no;Concord;Ethiopia;NA;human;Jimma University;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;873450;SRS6052058;SRR10953180;NA;NA;223690;223690;71517;141;NA;NA;NA;ok;yes;NA;UK;2020;human;UKHSA;NA;NA;qc via Enterobase;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;978855;SRS7282384;SRR12541505;NA;NA;240594;240594;71517;141;NA;NA;NA;ok;yes;NA;UK;2020;human;UKHSA;England;NA;qc via Enterobase;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;982283;SRS7329336;SRR12598773;NA;NA;241538;241538;71517;141;NA;NA;NA;ok;yes;NA;UK;2020;human;UKHSA;NA;NA;qc via Enterobase;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;1013338;SRS7620099;SRR12938507;NA;NA;247280;247280;71517;141;NA;NA;NA;ok;yes;NA;UK;2020;human;UKHSA;NA;NA;qc via Enterobase;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;1289761;SRS9672586;SRR15334681;NA;NA;280213;280213;71517;141;NA;NA;NA;ok;yes;NA;UK;2021;human;UKHSA;NA;NA;qc via Enterobase;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;1521263;SRS11108670;SRR16988487;NA;NA;293120;293120;71517;141;NA;NA;NA;ok;yes;NA;UK;2021;animal;UKHSA;NA;NA;qc via Enterobase;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRS6059690;873405;NA;SRR10962428;NA;NA;223760;223760;221890;750;NA;NA;NA;ok;yes;NA;UK;2020;human;UKHSA;NA;NA;serovar Potsdam isolate for outgroup rooting;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR8991903;NA;SRS4704850�;SRR8991903;NA;NA;179645;179645;177997;177997;NA;NA;NA;yes;yes;NA;USA;NA;NA;CDC;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CZ_18_1144;NA;CZ_18_1144;CZ_18_1144;NA;NA;177997;177997;177997;177997;NA;NA;NA;yes;yes;NA;Czechia;2018;human;NIPH Czechia;NA;NA;uploaded via Enterobase;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CZ_18_1144;NA;CZ_18_1144;CZ_19_0044;NA;NA;178003;178003;177997;177997;NA;NA;NA;yes;yes;NA;Czechia;2019;human;NIPH Czechia;NA;NA;uploaded via Enterobase;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;NA;NA;ERR3638097;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100
